treeId,blockId,x,y,z,className,targetname,model,source
1257,2099,7104,-576,128,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1258,2101,-7744,-512,256,ent_dota_tree,,models/props_tree/tree_oak_01b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1259,2102,-7424,-512,256,ent_dota_tree,,models/props_tree/tree_bamboo_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1260,2103,-5888,-512,128,ent_dota_tree,,models/props_tree/tree_oak_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1261,2105,-3136,-512,256,ent_dota_tree,,models/props_tree/tree_pine_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1262,2106,-2816,-512,128,ent_dota_tree,,models/props_tree/tree_pine_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1263,2107,-2368,-512,128,ent_dota_tree,,models/props_tree/tree_oak_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1264,2108,-1984,-512,128,ent_dota_tree,,models/props_tree/tree_oak_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1265,2109,-1664,-512,128,ent_dota_tree,,models/props_tree/tree_oak_01b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1266,2110,768,-512,128,ent_dota_tree,,models/props_tree/dire_tree007.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1267,2111,1472,-512,128,ent_dota_tree,,models/props_tree/dire_tree007.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1268,2112,1664,-512,128,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1269,2113,2560,-512,256,ent_dota_tree,,models/props_tree/tree_oak_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1270,2114,4992,-512,256,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1271,2115,7296,-512,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1272,2116,7424,-512,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1273,2117,7680,-512,256,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1274,2118,7936,-512,128,ent_dota_tree,,models/props_tree/dire_tree007.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1275,2119,-8640,-448,256,ent_dota_tree,,models/props_tree/tree_bamboo_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1276,2120,-7168,-448,128,ent_dota_tree,,models/props_tree/tree_oak_01b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1277,2122,-5376,-448,256,ent_dota_tree,,models/props_tree/tree_bamboo_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1278,2123,-4992,-448,256,ent_dota_tree,,models/props_tree/tree_bamboo_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1279,2124,-2240,-448,128,ent_dota_tree,,models/props_tree/tree_pine_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1280,2127,1984,-448,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1281,2128,6912,-448,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1282,2129,7168,-448,128,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1283,2131,8704,-448,256,ent_dota_tree,,models/props_tree/dire_tree007.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1284,2132,-8512,-384,256,ent_dota_tree,,models/props_tree/tree_oak_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1285,2133,-6784,-384,128,ent_dota_tree,,models/props_tree/tree_oak_01b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1286,2134,-5120,-384,256,ent_dota_tree,,models/props_tree/tree_bamboo_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1287,2136,-2368,-384,128,ent_dota_tree,,models/props_tree/tree_pine_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1288,2137,-2048,-384,128,ent_dota_tree,,models/props_tree/tree_pine_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1289,2138,-1856,-384,128,ent_dota_tree,,models/props_tree/tree_pine_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1290,2139,-1664,-384,128,ent_dota_tree,,models/props_tree/tree_pine_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1291,2142,1536,-384,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1292,2143,2560,-384,256,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1293,2144,7296,-384,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1294,2145,7424,-384,128,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1295,2146,7680,-384,256,ent_dota_tree,,models/props_tree/tree_oak_01b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1296,2147,8576,-384,256,ent_dota_tree,,models/props_tree/tree_oak_01b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1297,2148,-7552,-320,256,ent_dota_tree,,models/props_tree/tree_bamboo_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1298,2149,-7424,-320,256,ent_dota_tree,,models/props_tree/tree_bamboo_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1299,2150,-7168,-320,128,ent_dota_tree,,models/props_tree/tree_oak_01b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1300,2151,-6912,-320,128,ent_dota_tree,,models/props_tree/tree_oak_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1301,2153,-5888,-320,128,ent_dota_tree,,models/props_tree/tree_bamboo_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1302,2154,-5376,-320,256,ent_dota_tree,,models/props_tree/tree_oak_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1303,2155,-5248,-320,256,ent_dota_tree,,models/props_tree/tree_oak_01b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1304,2158,1920,-320,128,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1305,2159,2048,-320,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1306,2161,3648,-320,256,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1307,2162,7040,-320,128,ent_dota_tree,,models/props_tree/tree_oak_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1308,2163,7168,-320,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1309,2164,7808,-320,256,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1310,2165,-8448,-256,256,ent_dota_tree,,models/props_tree/tree_oak_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1311,2167,-5120,-256,256,ent_dota_tree,,models/props_tree/tree_bamboo_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1312,2168,-2304,-256,128,ent_dota_tree,,models/props_tree/tree_pine_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1313,2171,1792,-256,128,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1314,2172,2304,-256,128,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1315,2173,3520,-256,256,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1316,2174,4288,-256,256,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1317,2175,6912,-256,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1318,2176,7296,-256,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1319,2177,7424,-256,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1320,2178,8000,-256,256,ent_dota_tree,,models/props_tree/tree_oak_01b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1321,2180,8576,-256,256,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1322,2181,8704,-256,256,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1323,2182,-8320,-192,256,ent_dota_tree,,models/props_tree/tree_oak_01b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1324,2184,-7488,-192,256,ent_dota_tree,,models/props_tree/tree_bamboo_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1325,2185,-7168,-192,128,ent_dota_tree,,models/props_tree/tree_pine_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1326,2186,-5376,-192,256,ent_dota_tree,,models/props_tree/tree_oak_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1327,2187,-2112,-192,128,ent_dota_tree,,models/props_tree/tree_oak_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1328,2188,-1920,-192,128,ent_dota_tree,,models/props_tree/tree_oak_01b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1329,2189,1088,-192,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1330,2190,1344,-192,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1331,2191,1984,-192,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1332,2192,2112,-192,128,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1333,2193,4416,-192,256,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1334,2194,4544,-192,256,ent_dota_tree,,models/props_tree/tree_oak_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1335,2195,5824,-192,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1336,2198,7104,-192,128,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1337,2199,-8576,-128,256,ent_dota_tree,,models/props_tree/tree_oak_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1338,2202,-4160,-128,256,ent_dota_tree,,models/props_tree/tree_oak_01b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1339,2203,-2240,-128,128,ent_dota_tree,,models/props_tree/tree_pine_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1340,2208,7296,-128,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1341,2209,7424,-128,128,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1342,2210,7680,-128,256,ent_dota_tree,,models/props_tree/tree_oak_01b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1343,2211,8512,-128,256,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1344,2212,8640,-128,256,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1345,2213,-8384,-64,256,ent_dota_tree,,models/props_tree/tree_pine_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1346,2214,-7488,-64,256,ent_dota_tree,,models/props_tree/tree_cine_02_low.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1347,2215,-7168,-64,128,ent_dota_tree,,models/props_tree/tree_oak_01b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1348,2217,-5248,-64,256,ent_dota_tree,,models/props_tree/tree_oak_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1349,2219,1344,-64,128,ent_dota_tree,,models/props_tree/tree_oak_01b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1350,2220,1472,-64,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1351,2221,1920,-64,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1352,2223,2112,-64,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1353,2224,4480,-64,256,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1354,2225,4608,-64,256,ent_dota_tree,,models/props_tree/dire_tree007.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1355,2226,-8192,0,128,ent_dota_tree,,models/props_tree/tree_pine_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1356,2227,-6976,0,128,ent_dota_tree,,models/props_tree/tree_bamboo_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1357,2228,-5376,0,256,ent_dota_tree,,models/props_tree/tree_oak_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1358,2229,-4160,0,256,ent_dota_tree,,models/props_tree/tree_pine_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1359,2230,-3072,0,256,ent_dota_tree,,models/props_tree/tree_pine_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1360,2232,1024,0,128,ent_dota_tree,,models/props_tree/tree_oak_01b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1361,2234,6848,0,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1362,2235,7680,0,256,ent_dota_tree,,models/props_tree/tree_oak_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1363,2236,8512,0,256,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1364,2237,8640,0,256,ent_dota_tree,,models/props_tree/tree_oak_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1365,2238,-8512,64,256,ent_dota_tree,,models/props_tree/tree_pine_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1366,2239,-7168,64,128,ent_dota_tree,,models/props_tree/tree_bamboo_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1367,2242,-5632,64,128,ent_dota_tree,,models/props_tree/tree_oak_01b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1368,2243,-5248,64,256,ent_dota_tree,,models/props_tree/tree_oak_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1369,2244,-3200,64,256,ent_dota_tree,,models/props_tree/tree_pine_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1370,2245,896,64,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1371,2246,1536,64,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1372,2247,4480,64,256,ent_dota_tree,,models/props_tree/dire_tree007.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1373,2248,4608,64,256,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1374,2252,6976,64,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1375,2253,7168,64,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1376,2255,7296,64,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1377,2256,7424,64,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1378,2257,7872,64,256,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1379,2258,-8704,128,256,ent_dota_tree,,models/props_tree/tree_oak_01b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1380,2261,-2752,128,128,ent_dota_tree,,models/props_tree/tree_oak_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1381,2262,-2368,128,128,ent_dota_tree,,models/props_tree/tree_oak_01b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1382,2263,-1408,128,0,ent_dota_tree,,models/props_tree/tree_bamboo_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1383,2264,1024,128,128,ent_dota_tree,,models/props_tree/dire_tree004.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1384,2265,5376,128,128,ent_dota_tree,,models/props_tree/dire_tree007.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1385,2266,5568,128,128,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1386,2269,7744,128,256,ent_dota_tree,,models/props_tree/tree_oak_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1387,2271,8512,128,256,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1388,2273,8640,128,256,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1389,2274,-8576,192,256,ent_dota_tree,,models/props_tree/tree_pine_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1390,2275,-8448,192,256,ent_dota_tree,,models/props_tree/tree_pine_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1391,2276,-7168,192,128,ent_dota_tree,,models/props_tree/tree_oak_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1392,2277,-5184,192,256,ent_dota_tree,,models/props_tree/tree_oak_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1393,2278,-3136,192,256,ent_dota_tree,,models/props_tree/tree_pine_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1394,2279,-2496,192,128,ent_dota_tree,,models/props_tree/tree_oak_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1395,2280,896,192,128,ent_dota_tree,,models/props_tree/dire_tree004b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1396,2281,1856,192,128,ent_dota_tree,,models/props_tree/tree_oak_01b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
1397,2282,3200,192,256,ent_dota_tree,,models/props_tree/dire_tree008.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
